YEAR,IC,PMID,grp
2024,NIAID,38743047,restIRP
2024,NIAID,39025963,restIRP
2024,NIAID,38026221,restIRP
2024,NIAID,37616377,restIRP
2024,NIAID,37878467,restIRP
2024,NIAID,38780248,restIRP
2024,NIAID,37866114,restIRP
2024,NIAID,38336916,restIRP
2024,NIAID,38252532,restIRP
2024,NIAID,38149583,restIRP
2024,NIAID,37698922,restIRP
2024,NIAID,38487996,restIRP
2024,NIAID,39084187,restIRP
2024,NIAID,38511932,restIRP
2024,NIAID,38428508,restIRP
2024,NIAID,38658802,restIRP
2024,NIAID,38912868,restIRP
2024,NIAID,37910561,restIRP
2024,NIAID,36755544,restIRP
2024,NIAID,38694513,restIRP
2024,NIAID,37703304,restIRP
2024,NIAID,38572241,restIRP
2024,NIAID,37832027,restIRP
2024,NIAID,38056457,restIRP
2024,NIAID,38604871,restIRP
2024,NIAID,38502482,restIRP
2024,NIAID,38265935,restIRP
2024,NIAID,37622664,restIRP
2024,NIAID,38739647,restIRP
2024,NIAID,38932114,restIRP
2024,NIAID,36988432,restIRP
2024,NIAID,37672587,restIRP
2024,NIAID,38404292,restIRP
2024,NIAID,37756057,restIRP
2024,NIAID,38261786,restIRP
2024,NIAID,37643006,restIRP
2024,NIAID,38769294,restIRP
2024,NIAID,37562033,restIRP
2024,NIAID,38382314,restIRP
2024,NIAID,38400054,restIRP
2024,NIAID,37880247,restIRP
2024,NIAID,38548922,restIRP
2024,NIAID,38165394,restIRP
2024,NIAID,38652660,restIRP
2024,NIAID,37596837,restIRP
2024,NIAID,38669579,restIRP
2024,NIAID,38973065,restIRP
2024,NIAID,38861603,restIRP
2024,NIAID,38636200,restIRP
2024,NIAID,38620029,restIRP
2024,NIAID,38798642,restIRP
2024,NIAID,38903118,restIRP
2024,NIAID,38366179,restIRP
2024,NIAID,38903060,restIRP
2024,NIAID,38059179,restIRP
2024,NIAID,38816418,restIRP
2024,NIAID,38110569,restIRP
2024,NIAID,37758795,restIRP
2024,NIAID,37624343,restIRP
2024,NIAID,38955221,restIRP
2024,NIAID,38281054,restIRP
2024,NIAID,38774866,restIRP
2024,NIAID,37821447,restIRP
2024,NIAID,38134511,restIRP
2024,NIAID,38321047,restIRP
2024,NIAID,38387018,restIRP
2024,NIAID,37610299,restIRP
2024,NIAID,38110118,restIRP
2024,NIAID,38745866,restIRP
2024,NIAID,37690772,restIRP
2024,NIAID,37951310,restIRP
2024,NIAID,37285821,restIRP
2024,NIAID,38928133,restIRP
2024,NIAID,38666394,restIRP
2024,NIAID,38838942,restIRP
2024,NIAID,37984795,restIRP
2024,NIAID,37348524,restIRP
2024,NIAID,37224227,restIRP
2024,NIAID,38110611,restIRP
2024,NIAID,38460680,restIRP
2024,NIAID,37861342,restIRP
2024,NIAID,38294906,restIRP
2024,NIAID,37976351,restIRP
2024,NIAID,38834052,restIRP
2024,NIAID,37080161,restIRP
2024,NIAID,38803064,restIRP
2024,NIAID,37544771,restIRP
2024,NIAID,37379584,restIRP
2024,NIAID,37255467,restIRP
2024,NIAID,37811983,restIRP
2024,NIAID,37195924,restIRP
2024,NIAID,38181070,restIRP
2024,NIAID,39044942,restIRP
2024,NIAID,37724870,restIRP
2024,NIAID,37744365,restIRP
2024,NIAID,38009954,restIRP
2024,NIAID,37620337,restIRP
2024,NIAID,37534607,restIRP
2024,NIAID,38813260,restIRP
2024,NIAID,38189332,restIRP
2024,NIAID,39106267,restIRP
2024,NIAID,38819322,restIRP
2024,NIAID,37705364,restIRP
2024,NIAID,38956017,restIRP
2024,NIAID,38052974,restIRP
2024,NIAID,38408217,restIRP
2024,NIAID,37585383,restIRP
2024,NIAID,38444369,restIRP
2024,NIAID,38483534,restIRP
2024,NIAID,37637232,restIRP
2024,NIAID,38377078,restIRP
2024,NIAID,38114162,restIRP
2024,NIAID,38332519,restIRP
2024,NIAID,38423018,restIRP
2024,NIAID,37380166,restIRP
2024,NIAID,38109082,restIRP
2024,NIAID,37079374,restIRP
2024,NIAID,38057307,restIRP
2024,NIAID,37659419,restIRP
2024,NIAID,39007069,restIRP
2024,NIAID,38194272,restIRP
2024,NIAID,38175961,restIRP
2024,NIAID,38383504,restIRP
2024,NIAID,37275364,restIRP
2024,NIAID,39018444,restIRP
2024,NIAID,37441774,restIRP
2024,NIAID,38657001,restIRP
2024,NIAID,38978558,restIRP
2024,NIAID,38946967,restIRP
2024,NIAID,38261617,restIRP
2024,NIAID,38018102,restIRP
2024,NIAID,38990838,restIRP
2024,NIAID,39033080,restIRP
2024,NIAID,38392905,restIRP
2024,NIAID,39198422,restIRP
2024,NIAID,38914562,restIRP
2024,NIAID,37747931,restIRP
2024,NIAID,38072056,restIRP
2024,NIAID,38884646,restIRP
2024,NIAID,38640117,restIRP
2024,NIAID,37783968,restIRP
2024,NIAID,38895320,restIRP
2024,NIAID,38903070,restIRP
2024,NIAID,37683824,restIRP
2024,NIAID,38946991,restIRP
2024,NIAID,38785423,restIRP
2024,NIAID,39089348,restIRP
2024,NIAID,37677136,restIRP
2024,NIAID,38564496,restIRP
2024,NIAID,39026652,restIRP
2024,NIAID,37948640,restIRP
2024,NIAID,38180236,restIRP
2024,NIAID,38218737,restIRP
2024,NIAID,39209843,restIRP
2024,NIAID,38663723,restIRP
2024,NIAID,38981485,restIRP
2024,NIAID,38361992,restIRP
2024,NIAID,37487610,restIRP
2024,NIAID,38278170,restIRP
2024,NIAID,38923692,restIRP
2024,NIAID,38817344,restIRP
2024,NIAID,39037378,restIRP
2024,NIAID,38786655,restIRP
2024,NIAID,38753806,restIRP
2024,NIAID,38318357,restIRP
2024,NIAID,38226493,restIRP
2024,NIAID,38531104,restIRP
2024,NIAID,37801035,restIRP
2024,NIAID,37488257,restIRP
2024,NIAID,38502693,restIRP
2024,NIAID,37751477,restIRP
2024,NIAID,38066332,restIRP
2024,NIAID,37720210,restIRP
2024,NIAID,38363547,restIRP
2024,NIAID,37595007,restIRP
2024,NIAID,38041964,restIRP
2024,NIAID,38900479,restIRP
2024,NIAID,38941593,restIRP
2024,NIAID,37389815,restIRP
2024,NIAID,38005838,restIRP
2024,NIAID,38078733,restIRP
2024,NIAID,38443376,restIRP
2024,NIAID,37896833,restIRP
2024,NIAID,38802531,restIRP
2024,NIAID,38114057,restIRP
2024,NIAID,38854427,restIRP
2024,NIAID,38637498,restIRP
2024,NIAID,38710903,restIRP
2024,NIAID,37564740,restIRP
2024,NIAID,38861030,restIRP
2024,NIAID,38228150,restIRP
2024,NIAID,37286807,restIRP
2024,NIAID,37971871,restIRP
2024,NIAID,38383456,restIRP
2024,NIAID,38938682,restIRP
2024,NIAID,37083882,restIRP
2024,NIAID,37840858,restIRP
2024,NIAID,37488500,restIRP
2024,NIAID,38448840,restIRP
2024,NIAID,36706504,restIRP
2024,NIAID,38508195,restIRP
2024,NIAID,37996063,restIRP
2024,NIAID,39060200,restIRP
2024,NIAID,38159432,restIRP
2024,NIAID,38394332,restIRP
2024,NIAID,37366802,restIRP
2024,NIAID,38182727,restIRP
2024,NIAID,38980042,restIRP
2024,NIAID,37616303,restIRP
2024,NIAID,38267444,restIRP
2024,NIAID,38428410,restIRP
2024,NIAID,38479361,restIRP
2024,NIAID,38778039,restIRP
2024,NIAID,38900844,restIRP
2024,NIAID,37627756,restIRP
2024,NIAID,38391516,restIRP
2024,NIAID,37795985,restIRP
2024,NIAID,36709074,restIRP
2024,NIAID,38019653,restIRP
2024,NIAID,37639457,restIRP
2024,NIAID,37544326,restIRP
2024,NIAID,38061025,restIRP
2024,NIAID,38829668,restIRP
2024,NIAID,38507462,restIRP
2024,NIAID,38693565,restIRP
2024,NIAID,37251388,restIRP
2024,NIAID,37402742,restIRP
2024,NIAID,38460050,restIRP
2024,NIAID,37578898,restIRP
2024,NIAID,37487061,restIRP
2024,NIAID,38896609,restIRP
2024,NIAID,39149309,restIRP
2024,NIAID,38266286,restIRP
2024,NIAID,38185496,restIRP
2024,NIAID,37285529,restIRP
2024,NIAID,38754459,restIRP
2024,NIAID,39089468,restIRP
2024,NIAID,38140590,restIRP
2024,NIAID,38512815,restIRP
2024,NIAID,38861571,restIRP
2024,NIAID,39078193,restIRP
2024,NIAID,39081315,restIRP
2024,NIAID,38903073,restIRP
2024,NIAID,37909749,restIRP
2024,NIAID,38188518,restIRP
2024,NIAID,38718859,restIRP
2024,NIAID,37406177,restIRP
2024,NIAID,38838155,restIRP
2024,NIAID,38614090,restIRP
2024,NIAID,38723629,restIRP
2024,NIAID,38283350,restIRP
2024,NIAID,38359797,restIRP
2024,NIAID,38568811,restIRP
2024,NIAID,38527097,restIRP
2024,NIAID,38096317,restIRP
2024,NIAID,38516355,restIRP
2024,NIAID,38680612,restIRP
2024,NIAID,37558059,restIRP
2024,NIAID,37946302,restIRP
2024,NIAID,38548091,restIRP
2024,NIAID,37738626,restIRP
2024,NIAID,37857747,restIRP
2024,NIAID,37883332,restIRP
2024,NIAID,38781931,restIRP
2024,NIAID,38980441,restIRP
2024,NIAID,38049877,restIRP
2024,NIAID,38394123,restIRP
2024,NIAID,38123476,restIRP
2024,NIAID,38426210,restIRP
2024,NIAID,39070798,restIRP
2024,NIAID,37756526,restIRP
2024,NIAID,39131331,restIRP
2024,NIAID,38901738,restIRP
2024,NIAID,37932470,restIRP
2024,NIAID,38274790,restIRP
2024,NIAID,38434609,restIRP
2024,NIAID,37918403,restIRP
2024,NIAID,38742044,restIRP
2024,NIAID,37745942,restIRP
2024,NIAID,38913614,restIRP
2024,NIAID,38005840,restIRP
2024,NIAID,38975122,restIRP
2024,NIAID,38116577,restIRP
2024,NIAID,39028003,restIRP
2024,NIAID,38415923,restIRP
2024,NIAID,38205253,restIRP
2024,NIAID,38262502,restIRP
2024,NIAID,38637696,restIRP
2024,NIAID,37692200,restIRP
2024,NIAID,38680611,restIRP
2024,NIAID,38196575,restIRP
2024,NIAMS,38142927,restIRP
2024,NIAMS,37516309,restIRP
2024,NIAMS,39121214,restIRP
2024,NIAMS,38527764,restIRP
2024,NIAMS,38969660,restIRP
2024,NIAMS,39005319,restIRP
2024,NIAMS,37805600,restIRP
2024,NIAMS,38502482,restIRP
2024,NIAMS,38696257,restIRP
2024,NIAMS,38453480,restIRP
2024,NIAMS,38697116,restIRP
2024,NIAMS,37928541,restIRP
2024,NIAMS,38357212,restIRP
2024,NIAMS,37756335,restIRP
2024,NIAMS,38343435,restIRP
2024,NIAMS,38126779,restIRP
2024,NIAMS,37757827,restIRP
2024,NIAMS,37956283,restIRP
2024,NIAMS,37054678,restIRP
2024,NIAMS,37946302,restIRP
2024,NIAMS,37495514,restIRP
2024,NIAMS,37552767,restIRP
2024,NIAMS,38926363,restIRP
2024,NIAMS,36762496,restIRP
2024,NIAMS,39073022,restIRP
2024,NIAMS,38902010,restIRP
2024,NIAMS,38272842,restIRP
2024,NIAMS,36996276,restIRP
2024,NIAMS,38059274,restIRP
2024,NIAMS,38383456,restIRP
2024,NIAMS,39153475,restIRP
2024,NIAMS,38277395,restIRP
2024,NIAMS,36912080,restIRP
2024,NIAMS,36924503,restIRP
2024,NIAMS,37592256,restIRP
2024,NIAMS,38372062,restIRP
2024,NIAMS,38748579,restIRP
2024,NIAMS,38007359,restIRP
2024,NIAMS,38049983,restIRP
2024,NIAMS,38408849,restIRP
2024,NIAMS,38807125,restIRP
2024,NIAMS,37683824,restIRP
2024,NIAMS,38435320,restIRP
2024,NIAMS,38810185,restIRP
2024,NIAMS,38955181,restIRP
2024,NIAMS,38225170,restIRP
2024,NIAMS,36828585,restIRP
2024,NIAMS,38343337,restIRP
2024,NIAMS,36938663,restIRP
2024,NIAMS,37922339,restIRP
2024,NIAMS,37384752,restIRP
2024,NIAMS,37738626,restIRP
2024,NIAMS,38759225,restIRP
2024,NIAMS,37435833,restIRP
2024,NIAMS,38811719,restIRP
2024,NIAMS,38170500,restIRP
2024,NIAMS,37098006,restIRP
2024,NIAMS,38828730,restIRP
2024,NIAMS,36737106,restIRP
2024,NIAMS,38266271,restIRP
2024,NIAMS,37755087,restIRP
2024,NIAMS,38398178,restIRP
2024,NIAMS,36661295,restIRP
2024,NIAMS,37737377,restIRP
2024,NIAMS,38564998,restIRP
2024,NIAMS,37769878,restIRP
2024,NIAMS,37990257,restIRP
2024,NIBIB,38903106,restIRP
2024,NIBIB,36650008,restIRP
2024,NIBIB,38455403,restIRP
2024,NIBIB,38302573,restIRP
2024,NIBIB,38497797,restIRP
2024,NIBIB,38291798,restIRP
2024,NIBIB,38726888,restIRP
2024,NIBIB,38582148,restIRP
2024,NIBIB,38285943,restIRP
2024,NIBIB,37010311,restIRP
2024,NIBIB,37933490,restIRP
2024,NIBIB,38336934,restIRP
2024,NIBIB,36737758,restIRP
2024,NIBIB,37669309,restIRP
2024,NIBIB,38967176,restIRP
2024,NIBIB,38587193,restIRP
2024,NIBIB,38600167,restIRP
2024,NIBIB,38502707,restIRP
2024,NIBIB,38941236,restIRP
2024,NIBIB,39107416,restIRP
2024,NIBIB,38321040,restIRP
2024,NIBIB,38017066,restIRP
2024,NIBIB,37670571,restIRP
2024,NIBIB,38903092,restIRP
2024,NIBIB,37824621,restIRP
2024,NIBIB,38706694,restIRP
2024,NIBIB,38741699,restIRP
2024,NIBIB,38170778,restIRP
2024,NIBIB,38192168,restIRP
2024,NIBIB,38018991,restIRP
2024,NICHD,37806612,restIRP
2024,NICHD,37944273,restIRP
2024,NICHD,38047079,restIRP
2024,NICHD,38198568,restIRP
2024,NICHD,38134931,restIRP
2024,NICHD,37647360,restIRP
2024,NICHD,38913421,restIRP
2024,NICHD,38419656,restIRP
2024,NICHD,38354736,restIRP
2024,NICHD,36717694,restIRP
2024,NICHD,35567646,restIRP
2024,NICHD,37310302,restIRP
2024,NICHD,38805237,restIRP
2024,NICHD,37078547,restIRP
2024,NICHD,36470574,restIRP
2024,NICHD,37517328,restIRP
2024,NICHD,37065726,restIRP
2024,NICHD,36719165,restIRP
2024,NICHD,37338096,restIRP
2024,NICHD,38673803,restIRP
2024,NICHD,38236648,restIRP
2024,NICHD,36638187,restIRP
2024,NICHD,36461157,restIRP
2024,NICHD,37587458,restIRP
2024,NICHD,39048052,restIRP
2024,NICHD,37662495,restIRP
2024,NICHD,38863022,restIRP
2024,NICHD,37953850,restIRP
2024,NICHD,39030631,restIRP
2024,NICHD,38012987,restIRP
2024,NICHD,38052982,restIRP
2024,NICHD,38474842,restIRP
2024,NICHD,38936550,restIRP
2024,NICHD,37697338,restIRP
2024,NICHD,37992405,restIRP
2024,NICHD,37935839,restIRP
2024,NICHD,38808605,restIRP
2024,NICHD,38972510,restIRP
2024,NICHD,39008499,restIRP
2024,NICHD,38752206,restIRP
2024,NICHD,38378678,restIRP
2024,NICHD,38903088,restIRP
2024,NICHD,38266075,restIRP
2024,NICHD,38573742,restIRP
2024,NICHD,38011569,restIRP
2024,NICHD,37843988,restIRP
2024,NICHD,38599239,restIRP
2024,NICHD,37774000,restIRP
2024,NICHD,38950322,restIRP
2024,NICHD,39091844,restIRP
2024,NICHD,38334640,restIRP
2024,NICHD,38401883,restIRP
2024,NICHD,37717995,restIRP
2024,NICHD,36823612,restIRP
2024,NICHD,38569548,restIRP
2024,NICHD,38597904,restIRP
2024,NICHD,38923438,restIRP
2024,NICHD,37935042,restIRP
2024,NICHD,39103247,restIRP
2024,NICHD,38987029,restIRP
2024,NICHD,38658523,restIRP
2024,NICHD,37791340,restIRP
2024,NICHD,38637284,restIRP
2024,NICHD,37943608,restIRP
2024,NICHD,37754655,restIRP
2024,NICHD,37987184,restIRP
2024,NICHD,37965354,restIRP
2024,NICHD,38600832,restIRP
2024,NICHD,37536224,restIRP
2024,NICHD,38640597,restIRP
2024,NICHD,38671361,restIRP
2024,NICHD,38271099,restIRP
2024,NICHD,38165046,restIRP
2024,NICHD,38903091,restIRP
2024,NICHD,39025931,restIRP
2024,NICHD,38423450,restIRP
2024,NICHD,37985885,restIRP
2024,NICHD,39067449,restIRP
2024,NICHD,38913752,restIRP
2024,NICHD,38569506,restIRP
2024,NICHD,38151220,restIRP
2024,NICHD,36928064,restIRP
2024,NICHD,37946325,restIRP
2024,NICHD,38838912,restIRP
2024,NICHD,38078856,restIRP
2024,NICHD,37224071,restIRP
2024,NICHD,37741977,restIRP
2024,NICHD,38187988,restIRP
2024,NICHD,37607904,restIRP
2024,NICHD,38732071,restIRP
2024,NICHD,38895471,restIRP
2024,NICHD,38938682,restIRP
2024,NICHD,37938562,restIRP
2024,NICHD,38625612,restIRP
2024,NICHD,38993671,restIRP
2024,NICHD,39061791,restIRP
2024,NICHD,38600167,restIRP
2024,NICHD,39005447,restIRP
2024,NICHD,37709732,restIRP
2024,NICHD,38274045,restIRP
2024,NICHD,38706540,restIRP
2024,NICHD,38477760,restIRP
2024,NICHD,39091802,restIRP
2024,NICHD,37979772,restIRP
2024,NICHD,38903077,restIRP
2024,NICHD,37353106,restIRP
2024,NICHD,38297144,restIRP
2024,NICHD,37945821,restIRP
2024,NICHD,37938555,restIRP
2024,NICHD,37861066,restIRP
2024,NICHD,37666439,restIRP
2024,NICHD,37467014,restIRP
2024,NICHD,39026837,restIRP
2024,NICHD,37995681,restIRP
2024,NICHD,38600066,restIRP
2024,NICHD,36602298,restIRP
2024,NICHD,37866371,restIRP
2024,NICHD,37969031,restIRP
2024,NICHD,38325378,restIRP
2024,NICHD,38634798,restIRP
2024,NICHD,36788284,restIRP
2024,NICHD,37660974,restIRP
2024,NICHD,37419197,restIRP
2024,NICHD,38220066,restIRP
2024,NICHD,35986149,restIRP
2024,NICHD,38677086,restIRP
2024,NICHD,38815746,restIRP
2024,NICHD,38323609,restIRP
2024,NICHD,38211592,restIRP
2024,NICHD,37723282,restIRP
2024,NICHD,37776852,restIRP
2024,NICHD,38211816,restIRP
2024,NICHD,38838028,restIRP
2024,NICHD,38431257,restIRP
2024,NICHD,38663539,restIRP
2024,NICHD,38670302,restIRP
2024,NICHD,38128568,restIRP
2024,NICHD,38772452,restIRP
2024,NICHD,38281682,restIRP
2024,NICHD,39116647,restIRP
2024,NICHD,37669128,restIRP
2024,NICHD,38617535,restIRP
2024,NICHD,38835047,restIRP
2024,NICHD,38169732,restIRP
2024,NICHD,37429920,restIRP
2024,NICHD,38239832,restIRP
2024,NICHD,38657072,restIRP
2024,NICHD,38818047,restIRP
2024,NICHD,38889363,restIRP
2024,NICHD,38574162,restIRP
2024,NICHD,38152138,restIRP
2024,NICHD,37935254,restIRP
2024,NICHD,38705361,restIRP
2024,NICHD,39029375,restIRP
2024,NICHD,36988887,restIRP
2024,NICHD,38627600,restIRP
2024,NICHD,38918635,restIRP
2024,NICHD,38095310,restIRP
2024,NICHD,38568811,restIRP
2024,NICHD,38097317,restIRP
2024,NICHD,38633897,restIRP
2024,NICHD,38626285,restIRP
2024,NICHD,38096802,restIRP
2024,NICHD,36846212,restIRP
2024,NICHD,37261392,restIRP
2024,NICHD,39105065,restIRP
2024,NICHD,38756303,restIRP
2024,NICHD,37669768,restIRP
2024,NICHD,39037866,restIRP
2024,NIDA,38481684,restIRP
2024,NIDA,38272669,restIRP
2024,NIDA,38189238,restIRP
2024,NIDA,39155312,restIRP
2024,NIDA,37620443,restIRP
2024,NIDA,38402210,restIRP
2024,NIDA,37804827,restIRP
2024,NIDA,37603693,restIRP
2024,NIDA,37796827,restIRP
2024,NIDA,38755004,restIRP
2024,NIDA,38796563,restIRP
2024,NIDA,38413576,restIRP
2024,NIDA,38794765,restIRP
2024,NIDA,38128767,restIRP
2024,NIDA,38927116,restIRP
2024,NIDA,38357284,restIRP
2024,NIDA,38191696,restIRP
2024,NIDA,37847546,restIRP
2024,NIDA,37792512,restIRP
2024,NIDA,37629030,restIRP
2024,NIDA,37599183,restIRP
2024,NIDA,38660044,restIRP
2024,NIDA,38680653,restIRP
2024,NIDA,38863429,restIRP
2024,NIDA,38145984,restIRP
2024,NIDA,36898838,restIRP
2024,NIDA,37291212,restIRP
2024,NIDA,37466616,restIRP
2024,NIDA,37316576,restIRP
2024,NIDA,37981240,restIRP
2024,NIDA,38948457,restIRP
2024,NIDA,38788532,restIRP
2024,NIDA,37213182,restIRP
2024,NIDA,37214465,restIRP
2024,NIDA,38277146,restIRP
2024,NIDA,38174871,restIRP
2024,NIDA,38497810,restIRP
2024,NIDA,39117899,restIRP
2024,NIDA,39079555,restIRP
2024,NIDA,38917939,restIRP
2024,NIDA,38776446,restIRP
2024,NIDA,38197836,restIRP
2024,NIDA,37993282,restIRP
2024,NIDA,38234369,restIRP
2024,NIDA,38305357,restIRP
2024,NIDA,38305356,restIRP
2024,NIDA,38640709,restIRP
2024,NIDA,38865325,restIRP
2024,NIDA,38409282,restIRP
2024,NIDA,37833300,restIRP
2024,NIDA,38831763,restIRP
2024,NIDA,38346894,restIRP
2024,NIDA,38853878,restIRP
2024,NIDA,38582939,restIRP
2024,NIDA,37081296,restIRP
2024,NIDA,38615102,restIRP
2024,NIDA,37494470,restIRP
2024,NIDA,38291050,restIRP
2024,NIDA,37872145,restIRP
2024,NIDA,38796702,restIRP
2024,NIDA,37848025,restIRP
2024,NIDA,38020807,restIRP
2024,NIDA,38253691,restIRP
2024,NIDA,36434081,restIRP
2024,NIDA,37270620,restIRP
2024,NIDA,36683829,restIRP
2024,NIDA,39103497,restIRP
2024,NIDA,37646374,restIRP
2024,NIDA,37467430,restIRP
2024,NIDA,36661568,restIRP
2024,NIDA,38926603,restIRP
2024,NIDA,38195566,restIRP
2024,NIDA,37632750,restIRP
2024,NIDA,37739964,restIRP
2024,NIDA,38216113,restIRP
2024,NIDA,38324323,restIRP
2024,NIDA,38407905,restIRP
2024,NIDA,38280945,restIRP
2024,NIDA,38206627,restIRP
2024,NIDA,38017638,restIRP
2024,NIDA,38491746,restIRP
2024,NIDA,38067439,restIRP
2024,NIDA,37759895,restIRP
2024,NIDA,39064909,restIRP
2024,NIDA,38731416,restIRP
2024,NIDA,38637015,restIRP
2024,NIDA,37381112,restIRP
2024,NIDA,38113481,restIRP
2024,NIDA,39006169,restIRP
2024,NIDA,38530887,restIRP
2024,NIDA,38609548,restIRP
2024,NIDA,38055637,restIRP
2024,NIDA,38419897,restIRP
2024,NIDA,38359839,restIRP
2024,NIDA,38444104,restIRP
2024,NIDA,38838841,restIRP
2024,NIDA,38965184,restIRP
2024,NIDA,38467480,restIRP
2024,NIDA,38351172,restIRP
2024,NIDA,37479780,restIRP
2024,NIDA,38374108,restIRP
2024,NIDA,38600154,restIRP
2024,NIDA,38631564,restIRP
2024,NIDCD,38454547,restIRP
2024,NIDCD,36807241,restIRP
2024,NIDCD,39062623,restIRP
2024,NIDCD,38826223,restIRP
2024,NIDCD,37668839,restIRP
2024,NIDCD,38321040,restIRP
2024,NIDCD,38516320,restIRP
2024,NIDCD,38497797,restIRP
2024,NIDCD,38085763,restIRP
2024,NIDCD,37733989,restIRP
2024,NIDCD,38516318,restIRP
2024,NIDCD,37154552,restIRP
2024,NIDCD,38816375,restIRP
2024,NIDCD,38330941,restIRP
2024,NIDCD,38826689,restIRP
2024,NIDCD,37390046,restIRP
2024,NIDCD,37952154,restIRP
2024,NIDCD,37641232,restIRP
2024,NIDCD,38183347,restIRP
2024,NIDCD,37720106,restIRP
2024,NIDCD,38464021,restIRP
2024,NIDCD,38641994,restIRP
2024,NIDCD,2023005101,restIRP
2024,NIDCD,38500996,restIRP
2024,NIDCD,37786945,restIRP
2024,NIDCD,38445151,restIRP
2024,NIDCD,37481704,restIRP
2024,NIDCD,37693946,restIRP
2024,NIDCD,38937103,restIRP
2024,NIDCD,39185230,restIRP
2024,NIDCD,38653806,restIRP
2024,NIDCD,39047106,restIRP
2024,NIDCD,39121996,restIRP
2024,NIDCD,39091850,restIRP
2024,NIDCD,37977818,restIRP
2024,NIDCD,38196575,restIRP
2024,NIDCR,39083380,restIRP
2024,NIDCR,37914710,restIRP
2024,NIDCR,37552767,restIRP
2024,NIDCR,36814928,restIRP
2024,NIDCR,37843279,restIRP
2024,NIDCR,37253786,restIRP
2024,NIDCR,39098533,restIRP
2024,NIDCR,38484798,restIRP
2024,NIDCR,38285943,restIRP
2024,NIDCR,39189023,restIRP
2024,NIDCR,37607230,restIRP
2024,NIDCR,38557489,restIRP
2024,NIDCR,38378678,restIRP
2024,NIDCR,38727310,restIRP
2024,NIDCR,39108358,restIRP
2024,NIDCR,39273006,restIRP
2024,NIDCR,39046425,restIRP
2024,NIDCR,38660800,restIRP
2024,NIDCR,38926424,restIRP
2024,NIDCR,38630439,restIRP
2024,NIDCR,38876998,restIRP
2024,NIDCR,38791829,restIRP
2024,NIDCR,36271817,restIRP
2024,NIDCR,38990647,restIRP
2024,NIDCR,37823398,restIRP
2024,NIDCR,37804088,restIRP
2024,NIDCR,37975816,restIRP
2024,NIDCR,37477421,restIRP
2024,NIDCR,38041865,restIRP
2024,NIDCR,37984376,restIRP
2024,NIDCR,37982142,restIRP
2024,NIDCR,37887318,restIRP
2024,NIDCR,37906629,restIRP
2024,NIDCR,37482770,restIRP
2024,NIDCR,39156641,restIRP
2024,NIDCR,39017661,restIRP
2024,NIDCR,38614208,restIRP
2024,NIDCR,38381848,restIRP
2024,NIDCR,38245560,restIRP
2024,NIDCR,37362901,restIRP
2024,NIDCR,38201241,restIRP
2024,NIDCR,39193188,restIRP
2024,NIDCR,37686058,restIRP
2024,NIDCR,38805282,restIRP
2024,NIDCR,36894654,restIRP
2024,NIDCR,38715201,restIRP
2024,NIDCR,38103869,restIRP
2024,NIDCR,37741818,restIRP
2024,NIDCR,37616369,restIRP
2024,NIDCR,38753510,restIRP
2024,NIDCR,38360993,restIRP
2024,NIDCR,38646944,restIRP
2024,NIDCR,38727273,restIRP
2024,NIDCR,38280375,restIRP
2024,NIDCR,39011118,restIRP
2024,NIDCR,37821496,restIRP
2024,NIDCR,38196575,restIRP
2024,NIDCR,38527764,restIRP
2024,NIDCR,38810185,restIRP
2024,NIDCR,37096570,restIRP
2024,NIDCR,36762418,restIRP
2024,NIDCR,38142927,restIRP
2024,NIDCR,38513665,restIRP
2024,NIDCR,37857906,restIRP
2024,NIDCR,38092914,restIRP
2024,NIDCR,38185798,restIRP
2024,NIDCR,37220746,restIRP
2024,NIDCR,38416819,restIRP
2024,NIDCR,38710711,restIRP
2024,NIDDK,37917585,restIRP
2024,NIDDK,38823018,restIRP
2024,NIDDK,39131278,restIRP
2024,NIDDK,38879678,restIRP
2024,NIDDK,38123151,restIRP
2024,NIDDK,37482779,restIRP
2024,NIDDK,38644683,restIRP
2024,NIDDK,39113385,restIRP
2024,NIDDK,38657735,restIRP
2024,NIDDK,39067024,restIRP
2024,NIDDK,37812612,restIRP
2024,NIDDK,38461354,restIRP
2024,NIDDK,38776371,restIRP
2024,NIDDK,39013141,restIRP
2024,NIDDK,38903748,restIRP
2024,NIDDK,38054972,restIRP
2024,NIDDK,39172553,restIRP
2024,NIDDK,39069090,restIRP
2024,NIDDK,38722661,restIRP
2024,NIDDK,38447046,restIRP
2024,NIDDK,38889007,restIRP
2024,NIDDK,37603740,restIRP
2024,NIDDK,38959401,restIRP
2024,NIDDK,39118542,restIRP
2024,NIDDK,38348474,restIRP
2024,NIDDK,39128719,restIRP
2024,NIDDK,38762033,restIRP
2024,NIDDK,38582148,restIRP
2024,NIDDK,39075051,restIRP
2024,NIDDK,37788367,restIRP
2024,NIDDK,38234231,restIRP
2024,NIDDK,36719974,restIRP
2024,NIDDK,38271099,restIRP
2024,NIDDK,37595266,restIRP
2024,NIDDK,37794082,restIRP
2024,NIDDK,39076107,restIRP
2024,NIDDK,37759770,restIRP
2024,NIDDK,38750319,restIRP
2024,NIDDK,39047106,restIRP
2024,NIDDK,38663399,restIRP
2024,NIDDK,38291301,restIRP
2024,NIDDK,38831164,restIRP
2024,NIDDK,38780785,restIRP
